Country Code,Country,Year,Series,System of trade,Value
583,Micronesia (Fed. States of),2015,Exports FOB (millions of US dollars),S,40
583,Micronesia (Fed. States of),2018,Exports FOB (millions of US dollars),S,47
583,Micronesia (Fed. States of),2019,Exports FOB (millions of US dollars),S,40
583,Micronesia (Fed. States of),2020,Exports FOB (millions of US dollars),S,34
583,Micronesia (Fed. States of),1995,Balance imports/exports (millions of US dollars),S,-56
583,Micronesia (Fed. States of),2005,Balance imports/exports (millions of US dollars),S,-115
583,Micronesia (Fed. States of),2010,Balance imports/exports (millions of US dollars),S,-145
583,Micronesia (Fed. States of),2015,Balance imports/exports (millions of US dollars),S,-121
583,Micronesia (Fed. States of),2018,Balance imports/exports (millions of US dollars),S,-142
583,Micronesia (Fed. States of),2019,Balance imports/exports (millions of US dollars),S,-149
583,Micronesia (Fed. States of),2020,Balance imports/exports (millions of US dollars),S,-155
496,Mongolia,1995,Imports CIF (millions of US dollars),G,415
496,Mongolia,2005,Imports CIF (millions of US dollars),G,"1,183"
496,Mongolia,2010,Imports CIF (millions of US dollars),G,"3,200"
496,Mongolia,2015,Imports CIF (millions of US dollars),G,"3,797"
496,Mongolia,2018,Imports CIF (millions of US dollars),G,"5,875"
496,Mongolia,2019,Imports CIF (millions of US dollars),G,"6,127"
496,Mongolia,2020,Imports CIF (millions of US dollars),G,"5,294"
496,Mongolia,1995,Exports FOB (millions of US dollars),G,473
496,Mongolia,2005,Exports FOB (millions of US dollars),G,"1,064"
496,Mongolia,2010,Exports FOB (millions of US dollars),G,"2,908"
496,Mongolia,2015,Exports FOB (millions of US dollars),G,"4,669"
496,Mongolia,2018,Exports FOB (millions of US dollars),G,"7,012"
496,Mongolia,2019,Exports FOB (millions of US dollars),G,"7,620"
496,Mongolia,2020,Exports FOB (millions of US dollars),G,"7,576"
496,Mongolia,1995,Balance imports/exports (millions of US dollars),G,58
496,Mongolia,2005,Balance imports/exports (millions of US dollars),G,-118
496,Mongolia,2010,Balance imports/exports (millions of US dollars),G,-291
496,Mongolia,2015,Balance imports/exports (millions of US dollars),G,873
496,Mongolia,2018,Balance imports/exports (millions of US dollars),G,"1,137"
496,Mongolia,2019,Balance imports/exports (millions of US dollars),G,"1,492"
496,Mongolia,2020,Balance imports/exports (millions of US dollars),G,"2,282"
499,Montenegro,2010,Imports CIF (millions of US dollars),S,"2,182"
499,Montenegro,2015,Imports CIF (millions of US dollars),S,"2,050"
499,Montenegro,2018,Imports CIF (millions of US dollars),S,"3,003"
499,Montenegro,2019,Imports CIF (millions of US dollars),S,"2,908"
499,Montenegro,2020,Imports CIF (millions of US dollars),S,"2,394"
499,Montenegro,2010,Exports FOB (millions of US dollars),S,437
499,Montenegro,2015,Exports FOB (millions of US dollars),S,353
499,Montenegro,2018,Exports FOB (millions of US dollars),S,466
499,Montenegro,2019,Exports FOB (millions of US dollars),S,463
499,Montenegro,2020,Exports FOB (millions of US dollars),S,410
499,Montenegro,2010,Balance imports/exports (millions of US dollars),S,"-1,745"
499,Montenegro,2015,Balance imports/exports (millions of US dollars),S,"-1,697"
499,Montenegro,2018,Balance imports/exports (millions of US dollars),S,"-2,537"
499,Montenegro,2019,Balance imports/exports (millions of US dollars),S,"-2,445"
499,Montenegro,2020,Balance imports/exports (millions of US dollars),S,"-1,984"
500,Montserrat,1995,Imports CIF (millions of US dollars),S,51
500,Montserrat,2005,Imports CIF (millions of US dollars),S,30
500,Montserrat,2010,Imports CIF (millions of US dollars),S,29
500,Montserrat,2015,Imports CIF (millions of US dollars),S,39
500,Montserrat,2018,Imports CIF (millions of US dollars),S,34
500,Montserrat,2019,Imports CIF (millions of US dollars),S,35
500,Montserrat,2020,Imports CIF (millions of US dollars),S,31
500,Montserrat,1995,Exports FOB (millions of US dollars),S,2
500,Montserrat,2005,Exports FOB (millions of US dollars),S,1
500,Montserrat,2010,Exports FOB (millions of US dollars),S,1
500,Montserrat,2015,Exports FOB (millions of US dollars),S,3
500,Montserrat,2018,Exports FOB (millions of US dollars),S,5
500,Montserrat,2019,Exports FOB (millions of US dollars),S,6
500,Montserrat,2020,Exports FOB (millions of US dollars),S,5
500,Montserrat,1995,Balance imports/exports (millions of US dollars),S,-49
500,Montserrat,2005,Balance imports/exports (millions of US dollars),S,-28
500,Montserrat,2010,Balance imports/exports (millions of US dollars),S,-28
500,Montserrat,2015,Balance imports/exports (millions of US dollars),S,-36
500,Montserrat,2018,Balance imports/exports (millions of US dollars),S,-29
500,Montserrat,2019,Balance imports/exports (millions of US dollars),S,-28
500,Montserrat,2020,Balance imports/exports (millions of US dollars),S,-25
504,Morocco,1995,Imports CIF (millions of US dollars),S,"8,540"
504,Morocco,2005,Imports CIF (millions of US dollars),S,"20,803"
504,Morocco,2010,Imports CIF (millions of US dollars),S,"35,379"
504,Morocco,2015,Imports CIF (millions of US dollars),S,"38,146"
504,Morocco,2018,Imports CIF (millions of US dollars),S,"51,299"
504,Morocco,2019,Imports CIF (millions of US dollars),S,"51,075"
504,Morocco,2020,Imports CIF (millions of US dollars),S,"43,280"
504,Morocco,1995,Exports FOB (millions of US dollars),S,"4,719"
504,Morocco,2005,Exports FOB (millions of US dollars),S,"11,185"
504,Morocco,2010,Exports FOB (millions of US dollars),S,"17,765"
504,Morocco,2015,Exports FOB (millions of US dollars),S,"22,337"
504,Morocco,2018,Exports FOB (millions of US dollars),S,"29,360"
504,Morocco,2019,Exports FOB (millions of US dollars),S,"29,328"
504,Morocco,2020,Exports FOB (millions of US dollars),S,"26,965"
504,Morocco,1995,Balance imports/exports (millions of US dollars),S,"-3,822"
504,Morocco,2005,Balance imports/exports (millions of US dollars),S,"-9,618"
504,Morocco,2010,Balance imports/exports (millions of US dollars),S,"-17,614"
504,Morocco,2015,Balance imports/exports (millions of US dollars),S,"-15,809"
504,Morocco,2018,Balance imports/exports (millions of US dollars),S,"-21,939"
504,Morocco,2019,Balance imports/exports (millions of US dollars),S,"-21,747"
504,Morocco,2020,Balance imports/exports (millions of US dollars),S,"-16,315"
508,Mozambique,1995,Imports CIF (millions of US dollars),S,727
508,Mozambique,2005,Imports CIF (millions of US dollars),S,"2,408"
508,Mozambique,2010,Imports CIF (millions of US dollars),S,"3,564"
508,Mozambique,2015,Imports CIF (millions of US dollars),S,"7,852"
508,Mozambique,2018,Imports CIF (millions of US dollars),S,"6,786"
508,Mozambique,2019,Imports CIF (millions of US dollars),S,"8,270"
508,Mozambique,2020,Imports CIF (millions of US dollars),S,"10,080"
508,Mozambique,1995,Exports FOB (millions of US dollars),S,174
508,Mozambique,2005,Exports FOB (millions of US dollars),S,"1,745"
508,Mozambique,2010,Exports FOB (millions of US dollars),S,"2,243"
508,Mozambique,2015,Exports FOB (millions of US dollars),S,"3,649"
508,Mozambique,2018,Exports FOB (millions of US dollars),S,"5,196"
508,Mozambique,2019,Exports FOB (millions of US dollars),S,"5,878"
508,Mozambique,2020,Exports FOB (millions of US dollars),S,"6,651"
508,Mozambique,1995,Balance imports/exports (millions of US dollars),S,-553
508,Mozambique,2005,Balance imports/exports (millions of US dollars),S,-663
508,Mozambique,2010,Balance imports/exports (millions of US dollars),S,"-1,321"
508,Mozambique,2015,Balance imports/exports (millions of US dollars),S,"-4,203"
508,Mozambique,2018,Balance imports/exports (millions of US dollars),S,"-1,590"
508,Mozambique,2019,Balance imports/exports (millions of US dollars),S,"-2,392"
508,Mozambique,2020,Balance imports/exports (millions of US dollars),S,"-3,429"
104,Myanmar,1995,Imports CIF (millions of US dollars),G,"1,346"
104,Myanmar,2005,Imports CIF (millions of US dollars),G,"1,907"
104,Myanmar,2010,Imports CIF (millions of US dollars),G,"4,866"
104,Myanmar,2015,Imports CIF (millions of US dollars),G,"16,913"
104,Myanmar,2018,Imports CIF (millions of US dollars),G,"19,354"
104,Myanmar,2019,Imports CIF (millions of US dollars),G,"18,611"
104,Myanmar,2020,Imports CIF (millions of US dollars),G,"17,964"
104,Myanmar,1995,Exports FOB (millions of US dollars),G,860
104,Myanmar,2005,Exports FOB (millions of US dollars),G,"3,776"
104,Myanmar,2010,Exports FOB (millions of US dollars),G,"8,873"
104,Myanmar,2015,Exports FOB (millions of US dollars),G,"11,432"
104,Myanmar,2018,Exports FOB (millions of US dollars),G,"16,695"
104,Myanmar,2019,Exports FOB (millions of US dollars),G,"18,106"
104,Myanmar,2020,Exports FOB (millions of US dollars),G,"16,929"
104,Myanmar,1995,Balance imports/exports (millions of US dollars),G,-487
104,Myanmar,2005,Balance imports/exports (millions of US dollars),G,"1,869"
104,Myanmar,2010,Balance imports/exports (millions of US dollars),G,"4,008"
104,Myanmar,2015,Balance imports/exports (millions of US dollars),G,"-5,481"
104,Myanmar,2018,Balance imports/exports (millions of US dollars),G,"-2,659"
104,Myanmar,2019,Balance imports/exports (millions of US dollars),G,-505
104,Myanmar,2020,Balance imports/exports (millions of US dollars),G,"-1,035"
516,Namibia,2005,Imports CIF (millions of US dollars),G,"2,525"
516,Namibia,2010,Imports CIF (millions of US dollars),G,"5,980"
516,Namibia,2015,Imports CIF (millions of US dollars),G,"7,697"
516,Namibia,2018,Imports CIF (millions of US dollars),G,"8,289"
516,Namibia,2019,Imports CIF (millions of US dollars),G,"8,086"
516,Namibia,2020,Imports CIF (millions of US dollars),G,"6,823"
516,Namibia,2005,Exports FOB (millions of US dollars),G,"2,726"
516,Namibia,2010,Exports FOB (millions of US dollars),G,"5,848"
516,Namibia,2015,Exports FOB (millions of US dollars),G,"4,628"
516,Namibia,2018,Exports FOB (millions of US dollars),G,"7,488"
516,Namibia,2019,Exports FOB (millions of US dollars),G,"6,258"
516,Namibia,2020,Exports FOB (millions of US dollars),G,"5,600"
516,Namibia,2005,Balance imports/exports (millions of US dollars),G,201
516,Namibia,2010,Balance imports/exports (millions of US dollars),G,-131
516,Namibia,2015,Balance imports/exports (millions of US dollars),G,"-3,069"
516,Namibia,2018,Balance imports/exports (millions of US dollars),G,-801
516,Namibia,2019,Balance imports/exports (millions of US dollars),G,"-1,828"
516,Namibia,2020,Balance imports/exports (millions of US dollars),G,"-1,223"
524,Nepal,1995,Imports CIF (millions of US dollars),G,"1,330"
524,Nepal,2005,Imports CIF (millions of US dollars),G,"2,282"
524,Nepal,2010,Imports CIF (millions of US dollars),G,"5,116"
524,Nepal,2015,Imports CIF (millions of US dollars),G,"6,612"
524,Nepal,2018,Imports CIF (millions of US dollars),G,"12,771"
524,Nepal,2019,Imports CIF (millions of US dollars),G,"12,364"
524,Nepal,2020,Imports CIF (millions of US dollars),G,"9,684"
524,Nepal,1995,Exports FOB (millions of US dollars),G,345
524,Nepal,2005,Exports FOB (millions of US dollars),G,863
524,Nepal,2010,Exports FOB (millions of US dollars),G,874
524,Nepal,2015,Exports FOB (millions of US dollars),G,660
524,Nepal,2018,Exports FOB (millions of US dollars),G,801
524,Nepal,2019,Exports FOB (millions of US dollars),G,952
524,Nepal,2020,Exports FOB (millions of US dollars),G,849
524,Nepal,1995,Balance imports/exports (millions of US dollars),G,-985
524,Nepal,2005,Balance imports/exports (millions of US dollars),G,"-1,419"
524,Nepal,2010,Balance imports/exports (millions of US dollars),G,"-4,242"
524,Nepal,2015,Balance imports/exports (millions of US dollars),G,"-5,952"
524,Nepal,2018,Balance imports/exports (millions of US dollars),G,"-11,970"
524,Nepal,2019,Balance imports/exports (millions of US dollars),G,"-11,413"
524,Nepal,2020,Balance imports/exports (millions of US dollars),G,"-8,835"
528,Netherlands,1995,Imports CIF (millions of US dollars),S,"157,929"
528,Netherlands,2005,Imports CIF (millions of US dollars),S,"310,591"
528,Netherlands,2010,Imports CIF (millions of US dollars),S,"439,987"
528,Netherlands,2015,Imports CIF (millions of US dollars),S,"412,644"
528,Netherlands,2018,Imports CIF (millions of US dollars),S,"521,036"
528,Netherlands,2019,Imports CIF (millions of US dollars),S,"514,858"
528,Netherlands,2020,Imports CIF (millions of US dollars),S,"482,764"
528,Netherlands,1995,Exports FOB (millions of US dollars),S,"177,626"
528,Netherlands,2005,Exports FOB (millions of US dollars),S,"349,813"
528,Netherlands,2010,Exports FOB (millions of US dollars),S,"492,646"
528,Netherlands,2015,Exports FOB (millions of US dollars),S,"464,697"
528,Netherlands,2018,Exports FOB (millions of US dollars),S,"587,893"
528,Netherlands,2019,Exports FOB (millions of US dollars),S,"576,784"
528,Netherlands,2020,Exports FOB (millions of US dollars),S,"551,598"
528,Netherlands,1995,Balance imports/exports (millions of US dollars),S,"19,697"
528,Netherlands,2005,Balance imports/exports (millions of US dollars),S,"39,222"
528,Netherlands,2010,Balance imports/exports (millions of US dollars),S,"52,659"
528,Netherlands,2015,Balance imports/exports (millions of US dollars),S,"52,053"
528,Netherlands,2018,Balance imports/exports (millions of US dollars),S,"66,857"
528,Netherlands,2019,Balance imports/exports (millions of US dollars),S,"61,927"
528,Netherlands,2020,Balance imports/exports (millions of US dollars),S,"68,834"
530,Netherlands Antilles [former],1995,Imports CIF (millions of US dollars),S,"1,830"
530,Netherlands Antilles [former],2005,Imports CIF (millions of US dollars),S,894
530,Netherlands Antilles [former],2010,Imports CIF (millions of US dollars),S,"2,687"
530,Netherlands Antilles [former],1995,Exports FOB (millions of US dollars),S,"1,354"
530,Netherlands Antilles [former],2005,Exports FOB (millions of US dollars),S,91
530,Netherlands Antilles [former],2010,Exports FOB (millions of US dollars),S,811
530,Netherlands Antilles [former],1995,Balance imports/exports (millions of US dollars),S,-476
530,Netherlands Antilles [former],2005,Balance imports/exports (millions of US dollars),S,-803
530,Netherlands Antilles [former],2010,Balance imports/exports (millions of US dollars),S,"-1,876"
540,New Caledonia,1995,Imports CIF (millions of US dollars),S,840
540,New Caledonia,2005,Imports CIF (millions of US dollars),S,"1,774"
540,New Caledonia,2010,Imports CIF (millions of US dollars),S,"3,303"
540,New Caledonia,2015,Imports CIF (millions of US dollars),S,"2,529"
540,New Caledonia,2018,Imports CIF (millions of US dollars),S,"2,814"
540,New Caledonia,2019,Imports CIF (millions of US dollars),S,"2,951"
540,New Caledonia,2020,Imports CIF (millions of US dollars),S,"2,599"
540,New Caledonia,1995,Exports FOB (millions of US dollars),S,570
540,New Caledonia,2005,Exports FOB (millions of US dollars),S,"1,114"
540,New Caledonia,2010,Exports FOB (millions of US dollars),S,"1,268"
540,New Caledonia,2015,Exports FOB (millions of US dollars),S,"1,239"
540,New Caledonia,2018,Exports FOB (millions of US dollars),S,"1,932"
540,New Caledonia,2019,Exports FOB (millions of US dollars),S,"1,674"
540,New Caledonia,2020,Exports FOB (millions of US dollars),S,"1,634"
540,New Caledonia,1995,Balance imports/exports (millions of US dollars),S,-270
540,New Caledonia,2005,Balance imports/exports (millions of US dollars),S,-660
540,New Caledonia,2010,Balance imports/exports (millions of US dollars),S,"-2,036"
540,New Caledonia,2015,Balance imports/exports (millions of US dollars),S,"-1,291"
540,New Caledonia,2018,Balance imports/exports (millions of US dollars),S,-882
540,New Caledonia,2019,Balance imports/exports (millions of US dollars),S,"-1,277"
540,New Caledonia,2020,Balance imports/exports (millions of US dollars),S,-965
554,New Zealand,1995,Imports CIF (millions of US dollars),G,"13,958"
554,New Zealand,2005,Imports CIF (millions of US dollars),G,"26,232"
554,New Zealand,2010,Imports CIF (millions of US dollars),G,"30,616"
554,New Zealand,2015,Imports CIF (millions of US dollars),G,"36,528"
554,New Zealand,2018,Imports CIF (millions of US dollars),G,"43,736"
